,xray_class,T_REC,NOAA_AR,USFLUX,MEANGAM,MEANGBT,MEANJZD,MEANJZH,ABSNJZH,R_VALUE
1304,B,2011-04-20 23:00:00,11195,4.27e+22,34.0,84.1,0.114,0.0046,295.0,4.25
1305,B,2011-04-21 06:24:00,11195,4.63e+22,33.5,92.1,0.18,0.0058,392.0,4.45
1306,B,2011-04-22 20:48:00,11195,5.4e+22,39.5,100.0,0.192,0.00904,768.0,4.86
1307,B,2011-04-22 20:48:00,11195,5.4e+22,39.5,100.0,0.192,0.00904,768.0,4.86
1308,B,2011-04-22 20:48:00,11195,5.4e+22,39.5,100.0,0.192,0.00904,768.0,4.86
1309,B,2011-04-22 20:48:00,11195,5.4e+22,39.5,100.0,0.192,0.00904,768.0,4.86
1310,B,2011-04-22 20:48:00,11195,5.4e+22,39.5,100.0,0.192,0.00904,768.0,4.86
1311,B,2011-04-22 20:48:00,11195,5.4e+22,39.5,100.0,0.192,0.00904,768.0,4.86
1312,B,2011-04-22 20:48:00,11195,5.4e+22,39.5,100.0,0.192,0.00904,768.0,4.86
1313,B,2011-04-22 20:48:00,11195,5.4e+22,39.5,100.0,0.192,0.00904,768.0,4.86
1314,B,2011-04-27 20:36:00,11195,2.97e+22,38.3,109.0,0.179,0.00659,314.0,4.17
1315,B,2011-04-27 20:36:00,11195,2.97e+22,38.3,109.0,0.179,0.00659,314.0,4.17
1316,B,2011-04-27 20:36:00,11195,2.97e+22,38.3,109.0,0.179,0.00659,314.0,4.17
1317,B,2011-04-27 20:36:00,11195,2.97e+22,38.3,109.0,0.179,0.00659,314.0,4.17
1318,B,2011-04-27 20:36:00,11195,2.97e+22,38.3,109.0,0.179,0.00659,314.0,4.17
1319,B,2011-04-27 22:48:00,11195,2.96e+22,37.4,105.0,0.374,0.00485,237.0,4.1
1320,B,2011-04-28 09:00:00,11199,1.16e+22,44.9,103.0,-0.0395,-0.00323,52.5,3.99
1321,B,2011-04-28 09:12:00,11199,1.17e+22,44.7,104.0,-0.0942,-0.00389,63.1,4.11
1322,B,2011-04-28 10:00:00,11199,1.22e+22,43.8,104.0,-0.163,-0.00573,96.3,4.11
1323,B,2011-04-28 10:36:00,11199,1.24e+22,44.4,102.0,0.12,-0.00263,45.7,4.21
1324,B,2011-04-28 21:12:00,11195,3.15e+22,35.4,103.0,-0.106,0.00474,238.0,4.09
1325,B,2011-04-29 01:24:00,11195,3.18e+22,34.9,95.2,-0.0338,0.00285,153.0,3.86
1326,B,2011-04-29 08:48:00,11195,3.22e+22,33.0,99.2,-0.339,0.00413,206.0,3.95
1327,B,2011-04-29 12:48:00,11195,3.21e+22,32.4,97.4,-0.363,0.00411,206.0,4.01
1328,B,2011-04-30 04:12:00,11199,2.12e+22,40.0,73.8,-0.0924,-0.00136,40.2,4.15
1329,B,2011-04-30 05:00:00,11199,2.04e+22,39.6,76.6,-0.0656,-0.00145,39.6,4.16
1330,B,2011-04-30 12:12:00,11195,2.9e+22,31.3,81.1,-0.341,0.00296,134.0,4.01
1331,B,2011-04-30 12:12:00,11195,2.9e+22,31.3,81.1,-0.341,0.00296,134.0,4.01
1332,B,2011-05-01 10:48:00,11204,1.68e+22,34.1,90.4,-0.0178,-0.00173,41.6,3.93
1333,B,2011-05-01 12:00:00,11204,1.66e+22,34.2,91.0,-0.19,-0.00197,47.0,3.77
1334,B,2011-05-01 12:36:00,11204,1.69e+22,33.6,91.7,-0.0639,-0.00147,35.4,3.78
1335,B,2011-05-02 07:12:00,11204,1.87e+22,37.4,99.1,0.03,-0.0013,36.7,4.1
1336,B,2011-05-02 09:48:00,11204,1.9e+22,38.1,98.3,-0.0318,-0.000352,10.2,4.1
1337,B,2011-05-02 13:48:00,11204,1.94e+22,39.0,98.7,-0.0525,-0.00187,53.8,4.19
1338,B,2011-05-02 22:00:00,11204,2.46e+22,37.4,103.0,0.0196,-0.00194,71.0,3.98
1339,B,2011-05-03 00:12:00,11204,2.42e+22,38.1,106.0,-0.0306,-0.00226,80.1,3.88
1340,B,2011-05-03 03:48:00,11204,2.53e+22,38.9,104.0,0.0219,-0.00122,47.6,4.13
1341,B,2011-05-03 06:24:00,11204,2.22e+22,39.0,111.0,0.0461,-0.00305,97.7,3.99
1342,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1343,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1344,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1345,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1346,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1347,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1348,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1349,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1350,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1351,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1352,B,2011-05-03 10:36:00,11204,2.23e+22,40.2,105.0,0.0231,-0.00405,142.0,4.24
1353,B,2011-05-12 01:00:00,11213,6.56e+20,35.4,120.0,-0.39,-0.00457,4.68,0.0
1354,B,2011-05-12 01:00:00,11213,6.56e+20,35.4,120.0,-0.39,-0.00457,4.68,0.0
1355,B,2011-05-12 01:00:00,11213,6.56e+20,35.4,120.0,-0.39,-0.00457,4.68,0.0
1356,B,2011-05-12 01:00:00,11213,6.56e+20,35.4,120.0,-0.39,-0.00457,4.68,0.0
1357,B,2011-05-12 01:00:00,11213,6.56e+20,35.4,120.0,-0.39,-0.00457,4.68,0.0
1358,B,2011-05-13 13:48:00,11210,1.06e+22,27.4,122.0,-0.0121,-0.00405,65.8,1.8
1359,B,2011-05-13 21:36:00,11210,1.17e+22,27.1,110.0,0.114,-0.0036,68.4,2.47
1360,B,2011-05-14 01:00:00,11210,1.25e+22,26.7,98.7,0.0936,-0.00207,43.9,2.92
1361,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1362,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1363,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1364,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1365,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1366,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1367,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1368,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1369,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1370,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1371,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1372,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1373,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1374,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1375,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1376,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1377,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1378,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1379,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1380,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1381,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1382,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1383,B,2011-05-14 11:36:00,11210,1.11e+22,25.3,98.5,-0.204,-0.00346,59.5,2.97
1384,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1385,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1386,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1387,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1388,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1389,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1390,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1391,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1392,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1393,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1394,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1395,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1396,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1397,B,2011-05-27 06:24:00,11226,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1398,B,2011-05-27 09:48:00,11226,1.52e+20,33.4,63.1,-0.393,0.00133,0.46,3.89
1399,B,2011-05-27 12:00:00,11226,2.87e+21,36.2,57.2,0.916,0.0198,62.5,4.39
1400,B,2011-05-27 16:00:00,11226,6.35e+21,43.9,73.9,0.748,0.0185,153.0,4.55
1401,B,2011-05-27 21:00:00,11226,1.36e+22,48.8,70.5,0.36,-0.00208,34.2,4.4
1402,B,2011-05-29 07:12:00,11227,3.94e+22,45.7,74.2,-0.0346,0.0138,738.0,4.7
1403,B,2011-05-29 20:00:00,11227,3.8e+22,45.1,83.4,0.0908,0.0195,971.0,4.68
1404,B,2011-05-29 20:00:00,11227,3.8e+22,45.1,83.4,0.0908,0.0195,971.0,4.68
1405,B,2011-05-29 20:00:00,11227,3.8e+22,45.1,83.4,0.0908,0.0195,971.0,4.68
1406,B,2011-06-04 09:48:00,11226,1.85e+22,44.6,122.0,0.351,0.00754,218.0,4.13
1407,B,2011-06-04 09:48:00,11226,1.85e+22,44.6,122.0,0.351,0.00754,218.0,4.13
1408,B,2011-06-04 09:48:00,11226,1.85e+22,44.6,122.0,0.351,0.00754,218.0,4.13
1409,B,2011-06-04 15:48:00,11228,7.94e+21,43.8,118.0,0.521,-0.00484,61.5,3.05
1410,B,2011-06-04 16:36:00,11228,7.77e+21,42.7,122.0,0.343,-0.00519,61.4,0.0
1411,B,2011-06-05 02:12:00,11226,1.98e+22,41.7,127.0,0.158,0.0103,309.0,4.06
1412,B,2011-06-06 05:24:00,11226,2.34e+22,34.6,114.0,0.05,0.00995,365.0,4.06
1413,B,2011-06-06 08:48:00,11226,2.27e+22,33.8,112.0,-0.198,0.011,379.0,4.08
1414,B,2011-06-06 13:12:00,11226,2.24e+22,33.0,116.0,-0.323,0.0107,358.0,4.11
1415,B,2011-06-06 14:24:00,11226,2.29e+22,32.3,115.0,-0.345,0.011,373.0,4.1
1416,B,2011-06-06 15:00:00,11226,2.31e+22,32.1,114.0,-0.176,0.0118,401.0,4.06
1417,B,2011-06-06 19:24:00,11226,2.42e+22,30.8,108.0,-0.0839,0.00924,344.0,3.86
1418,B,2011-06-06 21:12:00,11226,2.34e+22,30.3,110.0,-0.0966,0.0108,373.0,3.78
1419,B,2011-06-07 06:00:00,11226,2.53e+22,28.6,97.4,-0.0883,0.00719,287.0,3.78
1420,B,2011-06-07 06:00:00,11226,2.53e+22,28.6,97.4,-0.0883,0.00719,287.0,3.78
1421,B,2011-06-07 06:00:00,11226,2.53e+22,28.6,97.4,-0.0883,0.00719,287.0,3.78
1422,B,2011-06-13 12:48:00,11236,0.0,0.0,0.0,0.0,0.0,0.0,4.69
1423,B,2011-06-13 12:48:00,11236,0.0,0.0,0.0,0.0,0.0,0.0,4.69
1424,B,2011-06-13 12:48:00,11236,0.0,0.0,0.0,0.0,0.0,0.0,4.69
1425,B,2011-06-13 12:48:00,11236,0.0,0.0,0.0,0.0,0.0,0.0,4.69
1426,B,2011-06-13 12:48:00,11236,0.0,0.0,0.0,0.0,0.0,0.0,4.69
1427,B,2011-06-13 12:48:00,11236,0.0,0.0,0.0,0.0,0.0,0.0,4.69
1428,B,2011-06-13 12:48:00,11236,0.0,0.0,0.0,0.0,0.0,0.0,4.69
1429,B,2011-06-13 12:48:00,11236,0.0,0.0,0.0,0.0,0.0,0.0,4.69
1430,B,2011-06-13 12:48:00,11236,0.0,0.0,0.0,0.0,0.0,0.0,4.69
1431,B,2011-06-13 14:48:00,11236,8.21e+19,23.0,35.8,0.422,-0.000452,0.0805,4.84
1432,B,2011-06-13 15:48:00,11236,3.41e+20,32.8,60.2,-0.662,0.000279,0.215,4.72
1433,B,2011-06-13 19:36:00,11236,4.13e+21,52.5,61.1,0.292,-0.000428,2.78,4.55
1434,B,2011-06-13 20:12:00,11236,5.78e+21,49.8,57.6,0.148,0.00278,20.5,4.7
1435,B,2011-06-13 22:12:00,11236,1.02e+22,49.6,55.8,0.183,-0.000567,6.98,4.88
1436,B,2011-06-14 00:12:00,11236,1.41e+22,47.1,55.9,0.0725,0.000562,10.6,4.99
1437,B,2011-06-14 02:00:00,11236,1.56e+22,46.4,54.3,-0.279,0.00345,75.6,4.68
1438,B,2011-06-14 07:36:00,11236,1.9e+22,46.2,51.7,-0.379,0.00276,83.6,4.69
1439,B,2011-06-14 13:24:00,11236,3.66e+22,43.9,60.2,-0.346,-0.000242,12.4,4.64
1440,B,2011-06-14 21:24:00,11236,4.75e+22,39.0,58.5,-0.095,0.0073,488.0,4.48
1441,B,2011-06-14 21:24:00,11236,4.75e+22,39.0,58.5,-0.095,0.0073,488.0,4.48
1442,B,2011-06-14 21:24:00,11236,4.75e+22,39.0,58.5,-0.095,0.0073,488.0,4.48
1443,B,2011-06-14 21:24:00,11236,4.75e+22,39.0,58.5,-0.095,0.0073,488.0,4.48
1444,B,2011-06-16 22:24:00,11237,4.38e+21,29.5,64.4,0.333,-0.00148,9.81,3.6
1445,B,2011-06-16 23:12:00,11237,4.71e+21,30.3,69.9,0.405,0.00435,33.4,3.01
1446,B,2011-06-17 02:36:00,11237,5.83e+21,27.5,67.5,0.286,9.79e-06,0.0885,0.0
1447,B,2011-06-17 06:36:00,11237,5.76e+21,24.8,52.1,-0.0349,0.000361,3.36,2.44
1448,B,2011-06-17 16:12:00,11237,2.8e+21,25.3,80.6,-0.394,-0.00151,6.12,2.68
1449,B,2011-06-17 17:00:00,11237,2.76e+21,25.9,76.8,-0.571,-0.00106,4.42,2.82
1450,B,2011-06-17 22:36:00,11237,5.58e+21,22.7,73.4,-0.147,0.000514,4.35,2.51
1451,B,2011-06-18 00:12:00,11237,7.4e+21,22.6,72.6,-0.0323,0.000759,8.54,3.09
1452,B,2011-06-18 00:48:00,11237,7.71e+21,22.7,70.4,-0.085,0.00108,12.9,3.29
1453,B,2011-06-18 10:36:00,11237,9.85e+21,22.7,81.8,-0.074,0.00249,38.8,2.69
1454,B,2011-06-18 22:12:00,11237,9.96e+21,23.3,88.0,-0.0447,0.00272,41.5,0.0
1455,B,2011-06-18 22:12:00,11237,9.96e+21,23.3,88.0,-0.0447,0.00272,41.5,0.0
1456,B,2011-06-18 22:12:00,11237,9.96e+21,23.3,88.0,-0.0447,0.00272,41.5,0.0
1457,B,2011-06-18 22:12:00,11237,9.96e+21,23.3,88.0,-0.0447,0.00272,41.5,0.0
1458,B,2011-06-18 22:12:00,11237,9.96e+21,23.3,88.0,-0.0447,0.00272,41.5,0.0
1459,B,2011-06-18 22:12:00,11237,9.96e+21,23.3,88.0,-0.0447,0.00272,41.5,0.0
1460,B,2011-06-18 22:12:00,11237,9.96e+21,23.3,88.0,-0.0447,0.00272,41.5,0.0
1461,B,2011-06-18 22:12:00,11237,9.96e+21,23.3,88.0,-0.0447,0.00272,41.5,0.0
1462,B,2011-06-18 22:12:00,11237,9.96e+21,23.3,88.0,-0.0447,0.00272,41.5,0.0
1463,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1464,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1465,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1466,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1467,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1468,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1469,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1470,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1471,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1472,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1473,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1474,B,2011-06-28 02:12:00,11242,1.42e+18,79.6,24.8,0.91,-0.0012,0.0325,0.0
1475,B,2011-06-28 06:48:00,11242,3.21e+20,47.2,176.0,-0.28,-0.0146,6.54,0.0
1476,B,2011-06-28 13:00:00,11242,4.98e+20,54.0,137.0,0.46,-0.00141,1.45,0.0
1477,B,2011-06-29 00:24:00,11242,7.13e+20,45.3,171.0,0.901,0.00308,3.33,0.0
1478,B,2011-06-29 09:48:00,11242,3.03e+21,61.3,110.0,-0.0717,0.00236,15.6,3.55
1479,B,2011-06-29 16:48:00,11242,5.09e+21,57.2,116.0,0.354,0.00665,58.0,3.22
1480,B,2011-06-29 16:48:00,11242,5.09e+21,57.2,116.0,0.354,0.00665,58.0,3.22
1481,B,2011-07-01 12:36:00,11244,1.48e+21,45.3,146.0,0.977,0.00652,16.3,3.21
1482,B,2011-07-01 12:36:00,11244,1.48e+21,45.3,146.0,0.977,0.00652,16.3,3.21
1483,B,2011-07-01 12:36:00,11244,1.48e+21,45.3,146.0,0.977,0.00652,16.3,3.21
1484,B,2011-07-01 12:36:00,11244,1.48e+21,45.3,146.0,0.977,0.00652,16.3,3.21
1485,B,2011-07-01 12:36:00,11244,1.48e+21,45.3,146.0,0.977,0.00652,16.3,3.21
1486,B,2011-07-01 12:36:00,11244,1.48e+21,45.3,146.0,0.977,0.00652,16.3,3.21
1487,B,2011-07-01 12:36:00,11244,1.48e+21,45.3,146.0,0.977,0.00652,16.3,3.21
1488,B,2011-07-01 21:00:00,11244,1.76e+21,42.9,141.0,0.761,0.00434,13.7,2.84
1489,B,2011-07-02 11:12:00,11244,1.3e+21,38.6,133.0,0.513,-0.00953,21.8,3.13
1490,B,2011-07-02 23:12:00,11244,3.26e+21,45.1,128.0,0.0371,0.00266,15.9,3.51
1491,B,2011-07-03 00:00:00,11244,3.25e+21,44.3,132.0,0.124,-0.0004,2.29,2.47
1492,B,2011-07-03 06:24:00,11244,4.61e+21,44.3,118.0,0.405,0.0057,48.9,3.4
1493,B,2011-07-03 08:00:00,11244,5.17e+21,45.2,120.0,0.0103,0.000736,7.14,3.94
1494,B,2011-07-03 09:36:00,11244,4.98e+21,46.9,123.0,0.237,-0.00369,32.8,3.86
1495,B,2011-07-03 12:24:00,11244,5.88e+21,47.9,122.0,-0.0166,0.0038,38.8,3.97
1496,B,2011-07-03 12:24:00,11244,5.88e+21,47.9,122.0,-0.0166,0.0038,38.8,3.97
1497,B,2011-07-03 12:24:00,11244,5.88e+21,47.9,122.0,-0.0166,0.0038,38.8,3.97
1498,B,2011-07-03 12:24:00,11244,5.88e+21,47.9,122.0,-0.0166,0.0038,38.8,3.97
1499,B,2011-07-03 12:24:00,11244,5.88e+21,47.9,122.0,-0.0166,0.0038,38.8,3.97
1500,B,2011-07-03 12:24:00,11244,5.88e+21,47.9,122.0,-0.0166,0.0038,38.8,3.97
1501,B,2011-07-03 12:24:00,11244,5.88e+21,47.9,122.0,-0.0166,0.0038,38.8,3.97
1502,B,2011-07-06 09:36:00,11247,2.99e+21,24.3,90.4,-0.452,0.00352,17.6,0.0
1503,B,2011-07-06 09:36:00,11247,2.99e+21,24.3,90.4,-0.452,0.00352,17.6,0.0
1504,B,2011-07-06 09:36:00,11247,2.99e+21,24.3,90.4,-0.452,0.00352,17.6,0.0
1505,B,2011-07-06 09:36:00,11247,2.99e+21,24.3,90.4,-0.452,0.00352,17.6,0.0
1506,B,2011-07-06 09:36:00,11247,2.99e+21,24.3,90.4,-0.452,0.00352,17.6,0.0
1507,B,2011-07-06 23:48:00,11247,2.92e+21,25.6,113.0,-0.434,0.00583,26.7,1.81
1508,B,2011-07-07 01:24:00,11247,2.83e+21,26.5,111.0,-0.184,0.00553,25.7,0.0
1509,B,2011-07-07 02:00:00,11247,2.77e+21,26.2,111.0,-0.385,0.00585,26.3,0.0
1510,B,2011-07-07 03:48:00,11247,2.5e+21,26.6,114.0,-0.296,0.006,23.9,0.0
1511,B,2011-07-07 05:12:00,11247,2.19e+21,27.0,120.0,-0.507,0.00807,27.1,2.68
1512,B,2011-07-07 07:36:00,11247,2.18e+21,27.0,123.0,-0.2,0.0075,26.6,2.74
1513,B,2011-07-07 08:24:00,11247,2.21e+21,26.8,122.0,-0.0953,0.00619,22.8,2.57
1514,B,2011-07-07 09:00:00,11247,2.25e+21,26.8,118.0,-0.194,0.00469,18.1,2.71
1515,B,2011-07-07 11:00:00,11243,1.64e+22,32.3,99.8,-0.17,0.000282,6.81,3.89
1516,B,2011-07-07 14:24:00,11243,1.65e+22,31.6,98.4,-0.146,0.00193,45.7,3.88
1517,B,2011-07-07 15:48:00,11243,1.71e+22,31.2,96.0,-0.137,0.00202,50.1,3.92
1518,B,2011-07-07 16:24:00,11243,1.75e+22,31.1,95.2,-0.11,0.00126,32.1,3.88
1519,B,2011-07-07 20:12:00,11247,1.99e+21,28.3,135.0,-0.319,0.00468,14.4,0.0
1520,B,2011-07-07 20:24:00,11243,1.75e+22,30.3,91.1,-0.0562,0.00203,53.0,3.78
1521,B,2011-07-08 02:48:00,11243,1.8e+22,29.3,83.7,-0.13,0.00194,54.8,3.6
1522,B,2011-07-08 18:12:00,11243,1.55e+22,27.4,68.7,-0.0741,-0.000601,14.9,3.19
1523,B,2011-07-09 00:00:00,11243,1.43e+22,27.2,63.9,-0.0613,-0.00175,41.1,3.04
1524,B,2011-07-09 09:12:00,11243,1.04e+22,26.7,54.7,-0.00772,-0.000954,15.6,2.76
1525,B,2011-07-09 09:12:00,11243,1.04e+22,26.7,54.7,-0.00772,-0.000954,15.6,2.76
1526,B,2011-07-09 09:12:00,11243,1.04e+22,26.7,54.7,-0.00772,-0.000954,15.6,2.76
1527,B,2011-07-13 07:24:00,11254,0.0,0.0,0.0,0.0,0.0,0.0,4.08
1528,B,2011-07-13 07:24:00,11254,0.0,0.0,0.0,0.0,0.0,0.0,4.08
1529,B,2011-07-13 07:24:00,11254,0.0,0.0,0.0,0.0,0.0,0.0,4.08
1530,B,2011-07-13 07:24:00,11254,0.0,0.0,0.0,0.0,0.0,0.0,4.08
1531,B,2011-07-13 07:24:00,11254,0.0,0.0,0.0,0.0,0.0,0.0,4.08
1532,B,2011-07-13 07:24:00,11254,0.0,0.0,0.0,0.0,0.0,0.0,4.08
1533,B,2011-07-13 09:36:00,11254,5.91e+20,21.8,45.7,0.497,0.00278,3.19,3.98
1534,B,2011-07-13 17:00:00,11254,6.18e+21,34.5,75.5,-0.321,0.002,17.2,3.6
1535,B,2011-07-13 23:36:00,11254,1e+22,34.9,82.2,0.236,-0.00238,33.6,3.5
1536,B,2011-07-13 23:36:00,11254,1e+22,34.9,82.2,0.236,-0.00238,33.6,3.5
1537,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1538,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1539,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1540,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1541,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1542,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1543,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1544,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1545,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1546,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1547,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1548,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1549,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1550,B,2011-07-14 00:36:00,11254,1.07e+22,33.1,75.1,0.184,-0.000541,8.01,3.53
1551,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1552,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1553,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1554,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1555,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1556,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1557,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1558,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1559,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1560,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1561,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
1562,B,2011-07-25 15:48:00,11260,1.05e+22,29.0,93.5,-0.197,0.00627,94.1,3.95
